Item Name,cat
"SUPPORT,RIFLE MOUNTING",2
"SUPPORT,RUNNING BOARD",0
"SUPPORT,SEAT BELT  ",0
"SUPPORT,SEAT,VEHICULAR",0
"SUPPORT,SLIDE ARM  ",0
"SUPPORT,STRUCTURAL COMPONENT,AIRCRAFT",0
"SUPPORT,TAIL BOOM ANTENNA",0
"SUPPORT,TRANSMISSION",0
"SUPPORT,WALL,TELEVISION-VIDEO",0
"SUPPRESSOR,FLASH",0
"SUPPRESSOR,SMALL ARMS WEAPON",2
SURFACE USE EXPLOSIVE ORDNANCE,2
"SURFACER,WOODWORKING",0
SURGE PROTECTOR,0
SURGE PROTECTOR    ,0
SURGE SUPPRESSOR   ,0
SURGICAL AND SUTURE KIT,0
SURGICAL DRESSING MATERIALS,0
SURGICAL DRESSING SET,0
"SURGICAL INSTRUMENT SET,MINOR SURGERY",0
"SURGICAL PACK,DISPOSABLE",0
"SURGICAL PACK,GOWN AND TOWEL",0
SURVEILLANCE KIT   ,0
"SURVEILLANCE SYSTEM,ELECRTRO-OPTICAL,SHIPBOARD",2
"SURVEILLANCE,THERMAL DEVICE",2
"SURVEYING INSTRUMENT,AZIMUTH",0
"SURVEYING INSTRUMENT,ELECTRONIC DISTANCE MEASURING,INFRARED",0
"SURVEYING SYSTEM,DISTANCE MEASURING",0
"SURVIVAL KIT CONTAINER,AIRCRAFT SEAT",0
"SURVIVAL KIT,AIRCRAFT SEAT",0
"SURVIVAL KIT,INDIVIDUAL",0
"SURVIVAL KIT,LIFE RAFT",0
SURVIVAL MODULE    ,0
"SURVIVAL SYSTEM,AIRCRAFT PERSONNEL",2
"SUSPENDERS,INDIVIDUAL EQUIPMENT BELT",0
"SUSPENDERS,TROUSERS",0
"SUSPENDERS,WRBELT,K",0
SUSTAINMENT POUCH  ,0
"SUTURE KIT,SURGICAL",0
SUTURE REMOVAL KIT,0
"SUTURE,ABSORBABLE,SURGICAL",0
"SUTURE,NONABSORBABLE,SURGICAL",0
"SWAB,CULTURE",0
"SWAB,SMALL ARMS CLEANING",2
"SWASHPLATE,CONTROLLABLE",0
"SWATTER,FLY",0
SWEAT PANTS,0
SWEATER,0
"SWEEP WIRE,FAIRED STBD",0
"SWEEPER,BATTERY POWERED",0
"SWEEPER,ROTARY,SELF-PROPELLED",0
"SWEEPER,ROTARY,TOWED",0
SWIM FINS,0
SWITCH             ,0
SWITCH ASSEMBLY,0
SWITCH NETWORK     ,0
"SWITCH, NETWORK",0
"SWITCH,BEAM SELECTING,HEADLIGHT",0
"SWITCH,BOX",0
"SWITCH,ELECTRONIC",0
"SWITCH,FIBER OPTIC",0
"SWITCH,FLEXIBLE",0
"SWITCH,KVM         ",0
"SWITCH,LIQUID LEVEL",0
"SWITCH,LOCK,IGNITION",0
"SWITCH,PRESSURE",0
"SWITCH,PUSH",0
"SWITCH,RADIO FREQUENCY TRANSMISSION LINE",0
"SWITCH,ROTARY",0
"SWITCH,TOGGLE",0
"SWITCHBOARD,TELEPHONE,MANUAL",0
"SWITCHES, COMMUNICATIONS",0
"SWITCHING GROUP,DIGITAL DATA",0
"SWITCHING SET,COMMUNICATIONS",0
"SWITCHING UNIT,AUDIO-VIDEO",0
"SWITCHING UNIT,ELECTRONIC COMMAND SIGNALS PROGRAMMER",0
"SWITCHING UNIT,POWER TRANSFER",0
"SWIVEL,LINK AND JAW",0
"SWIVEL,SLING,SMALL ARMS",2
SWORD AND SCABBARD,0
"SWTCH,PRESS FL M6  ",0
"SYRINGE AND NEEDLE,HYPODERMIC",0
"SYRINGE AND NEEDLE,HYPODERMIC,SAFETY",0
"SYRINGE,EAR        ",0
"SYRINGE,HYPODERMIC",0
"SYRINGE,HYPODERMIC,SAFETY",0
"SYRINGE,IRRIGATING",0
SYSTEM CASE        ,0
SYSTEM HYDRATION   ,0
SYSTEM UNIT,0
"SYSTEM,BACKPACK,WDL",0
"SYSTEM,CASUALTY EXTRACTION,MANUAL",0
"SYSTEM,MEDEVAC HELICOPTER STORAGE",0
"SYSTEM,POWER DISTRI",0
"TAB,INDEX",0
"TAB,SIGNAL",0
"TABLE, HOUSEHOLD",0
"TABLE, OFFICE",0
"TABLE,BEDSIDE",0
"TABLE,CONFERENCE   ",0
"TABLE,DINING",0
"TABLE,EXAMINING AND TREATMENT",0
"TABLE,FOLDING LEGS",0
"TABLE,FOLDING,TENT ",0
"TABLE,FOOD PREPARATION",0
"TABLE,LAUNDRY",0
"TABLE,OFFICE",0
"TABLE,PARACHUTE PACKING",0
"TABLE,SURGICAL INSTRUMENT AND DRESSING",0
"TABLE,WORK",0
"TABLE,WORK,AUTOMOTIVE MAINTENANCE",0
TABLEWARE,0
"TACHOMETER,ELECTRONIC",0
TACK,0
"TACK,MAP",0
TACKER,0
"TACKLE,LIGHT       ",0
TACTICAL ASSAULT PANEL,2
TACTICAL EXPLOITATION SYSTEM,2
TACTICAL ILLUMINATOR KIT,2
TACTICAL LIGHT     ,2
TACTICAL PETROLEUM LABORATORY MEDIUM,2
TACTICAL REPAIR KIT,2
TACTICAL WEAPONLIGH,2
"TAG,ELECTRONIC IDENTIFICATION",0
"TAG,IDENTIFICATION,PERSONNEL",0
"TAG,SHIPPING",0
TAILBOOM ASSY      ,0
"TAILGATE,VEHICLE BODY",0
"TAILLIGHT,VEHICULAR",0
"TAMPER,VIBRATING TYPE,INTERNAL COMBUSTION ENGINE DRIVEN",0
"TANK AND PUMP UNIT,FUEL DISPENSING,TRUCK MOUNTING",0
"TANK UNIT,FUEL DISPENSING,TRAILER MOUNTING",0
"TANK,FABRIC,COLLAPSIBLE",0
"TANK,FIRE FIGHTING TRUCK",0
"TANK,FUEL,AIRCRAFT",0
"TANK,FUEL,ENGINE",0
"TANK,FUEL,PORTABLE STOVE",0
"TANK,HOT DIP,DIRECTLY HEATED",0
"TANK,LIQUID STORAGE",0
"TANK,LUBRICATING OIL,AIRCRAFT GAS TURBINE ENGINE",0
"TANK,OXYGEN,SCUBA  ",0
"TANK,PRESSURE",0
"TANK,RADIATOR,OVERFLOW",0
"TANK,WATER,MODULE  ",0
"TANK,WATER,TRLR MTD",0
"TANK-PUMPING UNIT,AIRCRAFT LAVATORY SERVICING,VEHICULAR MOUNTING",0
TAPE               ,0
TAPE LOADER        ,0
"TAPE,ADHESIVE,RUBBER",0
"TAPE,ANTISEIZING",0
"TAPE,COMBAT MEDIC REINFORCED",2
"TAPE,CORRECTION",0
"TAPE,DUCT",0
"TAPE,FLAGGING",0
"TAPE,INSULATION,ELECTRICAL",0
"TAPE,LACING AND TYING",0
"TAPE,LUMINOUS",0
"TAPE,MEASURING",0
"TAPE,MEASURING RESUSCITATION,PEDIATRIC",0
"TAPE,PRESSURE SENSITIVE ADHESIVE",0
"TAPE,PROTECTIVE,PLASTIC",0
"TAPE,REFLECTIVE",0
"TAPEMEASURE,OPTICAL,RANGING",0
"TAPS, DIES, AND COLLETS; HAND AND MACHIN",0
TARGET             ,0
TARGET ASSEMBLY    ,0
"TARGET ASSEMBLY,BORESIGHT ALIGNMENT",0
"TARGET HOLDING MECHANISM,TRAINFIRE",0
"TARGET HOLDING SET,TRAINING",0
TARGET LOCATION AND OBSERVATION SYSTEM,0
"TARGET SET,SURVEYING",0
"TARGET,BORESIGHT ALIGNMENT",0
"TARGET,BULLS-EYE",0
"TARGET,BULL'S-EYE",0
"TARGET,ELECTRONIC,A",0
"TARGET,SILHOUETTE",0
TARP,0
TARPAULIN,0
TASER ,0
"TEE,PIPE",0
"TEE,TUBE",0
TELEPHONE,0
TELEPHONE AND TELEGRAPH EQUIPMENT,0
TELEPHONE SET,0
TELEPHONE SWITCHBOARD GROUP,0
"TELEPHONE,CELLULAR",0
TELESCOPE          ,0
TELESCOPE BORESIGHT,0
TELESCOPE SUBASSEMBLY,0
"TELESCOPE,ALIGNMENT",0
"TELESCOPE,ARTICULATED",0
"TELESCOPE,ELBOW",0
"TELESCOPE,LASER    ",0
"TELESCOPE,NON-INVERTING INFRARED",0
"TELESCOPE,PANORAMIC",0
"TELESCOPE,STRAIGHT",0
TELEVISION SET,0
"TELEVISION, COMMUNICATIONS EQUIPMENT",0
"TELEVISION, PERSONAL/HOME USE",0
"TEMPLATE,DRAFTING",0
"TEMPLATE,X-RAY SHIELD",0
"TENSIOMETER,DIAL INDICATING",0
TENT,0
TENT BODY ASSEMBLY ,0
TENT COMPONENT KIT,0
TENT LINER,0
TENT PINS,0
TENT SECTION,0
"TENT,BOOT ASSEMBLY ",0
"TENT,CANVAS",0
"TENT,COMBAT,TWO MAN",2
"TENT,COT           ",0
"TENT,MODULAR,UTILITY SYSTEM",0
TENTS AND TARPAULINS,0
TERMINAL BOARD,0
TERMINAL KIT       ,0
"TERMINAL,DATA PROCESSING",0
"TERMINAL,SATELLITE COMMUNICATION",0
"TERMINAL,SECURE    ",0
"TEST EQUIPMENT,HELICOPTER ROTOR HEAD BALANCE AND BLADE TRACK RUN",0
TEST FACILITY ELECT,0
TEST KIT           ,0
"TEST KIT,MASK,PROTECTIVE",0
"TEST SET GROUP,RADIO",0
"TEST SET,ANTENNA",0
"TEST SET,AUDIO",0
"TEST SET,BATTERY",0
"TEST SET,ELECTRICAL CABLE",0
"TEST SET,ELECTRICAL POWER",0
"TEST SET,ELECTRONIC SYSTEMS",0
"TEST SET,GOGGLE SYSTEM",0
"TEST SET,NIGHT VISI",0
"TEST SET,NIGHT VISION VIEWER",2
"TEST SET,RADIO",0
"TEST SET,RADIO FREQUENCY POWER",0
"TEST SET,SIGHT,THERMAL IMAGING SYSTEM",2
"TEST SET,SIGNAL DATA TRANSLATOR",0
"TEST SET,TELECOMMUNICATION SYSTEM",0
"TEST STAND,HYDRAULIC SYSTEM COMPONENTS",0
"TEST STATION,ELECTRICAL-ELECTRONIC EQUIPMENT",0
"TEST STRIPS,WATER PURIFICATION",0
TEST TARGET        ,0
TEST TUBE,0
"TESTER,COOLING SYSTEM",0
"TESTER,CYLINDER COMPRESSION",0
"TESTER,DIESEL FUEL INJECTOR NOZZLE",0
"TESTER,EXHAUST GAS ",0
"TESTER,LEAKAGE,PROTECTIVE MASK",0
"TESTER,PITOT AND STATIC SYSTEMS",0
"TESTER,PULSE OXIMETER",0
"TETHER,ENTRY LADDER",0
Textile Fabrics,0
"THEODOLITE,SURVEYING",0
"THERMACAM CAMERA E,",2
THERMAL CAMERA,2
THERMAL CAMERA ACCESSORIES,2
"THERMAL GUARD,ABSORBENT PATIENT LITTER S",2
THERMAL IMAGER     ,2
THERMAL IMAGING CAM,2
THERMAL IMAGING SYSTEM,2
"THERMAL IMAGING SYSTEM
",2
THERMAL IMAGINING EQUIPMENT,2
THERMAL SENSOR ASSE,2
"THERMAL SIGHTING SYSTEM,UGWS M36E",2
THERMAL SIGHTS,2
"THERMOMETER KIT,CLINICAL,HUMAN",0
"THERMOMETER, LAB - NO MERCURY",0
"THERMOMETER, MEDICAL",0
"THERMOMETER,CLINICAL,HUMAN",0
"THERMOMETER,DIGITAL,HYPOTHERMIA",0
"THERMOMETER,SELF-INDICATING,DIGITAL",0
THERMOMETERTYMPANIC,0
"THERMOPLASTIC LINER,LG.",0
"THERMOPLASTIC LINER,MED.",0
"THERMOPLASTIC LINER,SM.",0
"THERMOPLASTIC LINER,X-LG.",0
"THERMOSTAT,FLOW CONTROL",0
"THIMBLE HALF,LG,RH,",0
THREAD,0
"THREADING MACHINE,PIPE AND BOLT",0
"THREADING SET,SCREW",0
THREE POINT COMBAT ASSAULT SYSTEM,2
"TIE DOWN KIT,AIRCRAFT MOORING",0
"TIE DOWN KIT,CARGO,AIRCRAFT",0
"TIE DOWN,CARGO,AIRCRAFT",0
"TIE DOWN,CARGO,VEHICLE",0
TIE WRAP           ,0
"TIEDOWN ASSEMBLY,HI-SHOCK",0
"TIEDOWN,1000 LB    ",0
"TILE, BRICK AND BLOCK",0
"TILLER,ROTARY      ",0
TIME MEASURING INSTRUMENTS,0
TIMER              ,0
"TIMER,BREATHING APPARATUS",0
"TIMER,INTERVAL",0
"TIP RIPPER,TOOTH   ",0
"TIP,OPTICAL COMPONENT",0
TIRE AND WHEEL ASSE,0
TIRE INFLATION HOSE,0
TIRE INFLATOR ASSEMBLY,0
TIRE IRON,0
TIRE REBUILDING AND TIRE AND TUBE REPAIR,0
TIRE WHEEL ASSEMBLY,0
"TIRE,PNEUMATIC,VEHICULAR",0
"TIRES TUBES, PNEUMATIC, EXCEPT AIRCRAFT",0
"TIRES, SOLID AND CUSHION",0
TOASTER,0
"TOILET,ENCLOSED UNIT,PORTABLE",0
"TOILET,RECREATIONAL VEHICLE",0
TOILETRY PAPER PRODUCTS,0
"TOMAHAWK,LAGANA VIE",0
TONER CARTRIDGE,0
"TONGS,FOOD SERVING",0
"TOOL AND EQUIPMENT KIT,EXPLOSIVE ORDNANCE DISPOSAL",2
"TOOL AND EQUIPMENT KIT,RADIO SET",0
TOOL AND HARDWARE BOXES,0
"TOOL ASSY,TAIL ROTO",0
TOOL BOX ASSEMBLY  ,0
"TOOL BOX,PORTABLE",0
"TOOL BOX,TRUCK MOUNTED",0
"TOOL CABINET,REPAIR",0
TOOL KIT           ,0
TOOL KIT ASSEMBLY  ,0
"TOOL KIT GENERAL MECHANIC""S",0
TOOL KIT MTVR LVSR O FIELD LOM,0
TOOL KIT TK101,0
"TOOL KIT,AIRCRAFT M",0
"TOOL KIT,AIRCRAFT MAINTENANCE",0
"TOOL KIT,AIRCRAFT MECHANICS",0
"TOOL KIT,AIRFRAME REPAIRMANS",0
"TOOL KIT,AMMUNITION",0
"TOOL KIT,ARMORER   ",2
"TOOL KIT,ARTILLERY MECHANICS",0
"TOOL KIT,AUTO FUEL AND ELECTRICALSYSTEM REPAIR",0
"TOOL KIT,AUTOMOTIVE ELECTRICAL",0
"TOOL KIT,AUTOMOTIVE MECHANICS",0
"TOOL KIT,BATTERY",0
"TOOL KIT,BODY AND FENDER",0
"TOOL KIT,BPAT      ",0
"TOOL KIT,BRAKE",0
"TOOL KIT,BREACHING AND EXTRACTION",0
"TOOL KIT,CANVAS WORKERS",0
"TOOL KIT,CARPENTERS",0
"TOOL KIT,CARPENTER'S",0
"TOOL KIT,CLASS ARR ",0
"TOOL KIT,COMPRESSOR",0
"TOOL KIT,CUSTOM FOAM",0
"TOOL KIT,DATA NETWO",0
"TOOL KIT,ELECT OPTI",0
"TOOL KIT,ELECTRICAL CONNECTOR",0
"TOOL KIT,ELECTRICAL CONTACT",0
"TOOL KIT,ELECTRICIANS",0
"TOOL KIT,ELECTRONIC",0
"TOOL KIT,ELECTRONIC SYSTEM",0
"TOOL KIT,ELECTRONIC SYSTEM,MINI SOLDER",0
"TOOL KIT,EXPLOSIVE ORDNANCE DISPOSAL",2
"TOOL KIT,FULL TRACKED VEHICLE",0
"TOOL KIT,GENERAL MECHANICS",0
"TOOL KIT,GENERAL MECHANIC'S",0
"TOOL KIT,GENERAL OFFICE REPAIR",0
"TOOL KIT,GENERAL UT",0
"TOOL KIT,HIGHWAY SAFETY",0
"TOOL KIT,HMMWV BASIC ISSUE ITEM",0
"TOOL KIT,HYDRAULIC ",0
"TOOL KIT,IMPACT WRE",0
"TOOL KIT,IMPROVISED EXPLOSIVE DEVICES",2
"TOOL KIT,INSPECTION",0
"TOOL KIT,INTERMEDIA",0
"TOOL KIT,INTERNAL COMBUSTION ENGINE",0
"TOOL KIT,JO-BOLT,HAND",0
"TOOL KIT,LINEMANS",0
"TOOL KIT,MASON AND CONCRETE FINISHERS",0
"TOOL KIT,MASON SQUAD",0
"TOOL KIT,MEDICAL EQUIPMENT",0
"TOOL KIT,MEDIUM CRAWLER TRACTOR",0
"TOOL KIT,METAL WORKERS",0
"TOOL KIT,MINE PROBE",0
"TOOL KIT,MULTI-CAPA",0
"TOOL KIT,NIGHT VISI",0
"TOOL KIT,PERSONAL COMPUTER",0
"TOOL KIT,PHOTOGRAPHIC EQUIPMENT",0
"TOOL KIT,PIONEER PLATOON GENERAL LABOR",0
"TOOL KIT,PIONEER PLATOON MANUAL LABOR",0
"TOOL KIT,PIONEER SQUAD LAND CLEARING AND BUILDING ERECTION",0
"TOOL KIT,PIONEER SQUAD LIGHT",0
"TOOL KIT,PIONEER,ENGINEERS",0
"TOOL KIT,PIONEER,ENGINEER'S",0
"TOOL KIT,PIONEER,GENERAL UTILITY",0
"TOOL KIT,PIPEFITTERS",0
"TOOL KIT,PLUMBERS  ",0
"TOOL KIT,PLUMBERS PLATOON",0
"TOOL KIT,PLUMBERS SQUAD",0
"TOOL KIT,PNEUMATIC ",0
"TOOL KIT,POWER,CORDLESS",0
"TOOL KIT,REFRIGERATION EQUIPMENT",0
"TOOL KIT,REPAIRMANS,SMALL ARMS",0
"TOOL KIT,RESCUE,OROPHARYNGEAL AIRWAY",0
"TOOL KIT,RIGGING",0
"TOOL KIT,SAPPER    ",0
"TOOL KIT,SCREW THREAD INSERT",0
"TOOL KIT,SERVICE   ",0
"TOOL KIT,SMALL ARMS",2
"TOOL KIT,STUD REMOVER AND SETTER",0
"TOOL KIT,SUPPLEMENT",0
"TOOL KIT,SUPPLEMENTAL,EXPLOSIVE ORDNANCE DISPOSAL",2
"TOOL KIT,TACTICAL ENTRY",2
"TOOL KIT,TACTICAL RESCUE",2
"TOOL KIT,TE 50-B   ",0
"TOOL KIT,THREADED INSERT",0
"TOOL KIT,TURRET MECHANICS",2
"TOOL KIT,URBAN OPS ",0
"TOOL KIT,VEHICULAR,SPECIAL PURPOSE",0
"TOOL KIT,WEAPONS CLEANING",2
"TOOL KIT,WELDERS",0
"TOOL KIT,WOODWORKIN",0
"TOOL OUTFIT,HYDRAULIC",0
"TOOL OUTFIT,PIONEER,PORTABLE ELECTRIC TOOLS",0
TOOL SET           ,0
TOOL SET COMMON NO1,0
TOOL SET MK41 MOD1 ,0
"TOOL SET,AVIATION F",0
"TOOL SET,AVIATION FOOT LOCKER",0
"TOOL SET,AVIATION UNIT",0
"TOOL SET,INTERMEDIATE",0
"TOOL SET,JOINT AVIA",0
"TOOL SET,LIGHT ENGI",0
"TOOL SET,LIGHT ENGINEER SQUAD",0
"TOOL SET,MAIN ROTOR",0
"TOOL SET,MK36 MOD 0",0
"TOOL SET,SATS,BASE ",0
"TOOL SET,SATS,MOD 1",0
"TOOL SET,SATS,MOD 2",0
"TOOL SET,TIRE REMOV",0
"TOOL SET,X-RAY     ",0
"TOOL,ASSEMBLING AND DISASSEMBLING BOLT LATCH SPRING",0
"TOOL,BORE ALIGNMENT",0
"TOOL,COMBINATION   ",0
"TOOL,EMERGENCY INGRESS",0
"TOOL,FOCAL ALIGNMENT",0
"TOOL,HOLDER,ACCESS DOOR",0
"TOOL,RIFLE,BOLT ASSEMBLY",2
"TOOL,RLR SWAGE,AIRC",0
TOOLBAG,0
TOOLBOX,0
TOOLBOX            ,0
"TOOLBOX,LH,VEHICLE MOUNTED",0
TOOLKIT            ,0
TOOLS AND ATTACHMENTS FOR WOODWORKING,0
"TOOTH,SURFACE RIPPING",0
TOOTHBRUSH,0
"TOP ASSEMBLY,TRUCK BODY,DETACHABLE",0
"TOP ASSEMBLY,VEHICULAR",0
"TOP KIT,EXTREME COLD WEATHER",0
"TORCH KIT,PROPANE  ",0
"TORCH KIT,SOLDERING",0
"TORCH OUTFIT,CUTTING",0
"TORCH OUTFIT,WELDING",0
"TORCH OUTFIT,WELDING,GAS SHIELDED ARC",0
"TORCH SET,CUTTING",0
"TORCH SET,WELDING",0
"TORCH,ARC-OXYGEN,CUTTING",0
"TORCH,CUTTING",0
"TORCH,EXOTHERMIC   ",0
"TORCH,WELDING",0
"TORCH,WELDING,GAS SHIELDED ARC",0
TORQUEWRENCH,0
"TOUCHSCREEN,DATA ENTRY",0
"TOURNIQUET,COMBAT APPLICATION,TRAINER",2
"TOURNIQUET,NONPNEUMATIC",0
"TOURNIQUET,PNEUMATIC",0
"TOWBAR,AIRCRAFT",0
"TOWBAR,MOTOR VEHICLE",0
"TOWEL PACK,SURGICAL",0
"TOWEL,BATH",0
"TOWEL,HAND",0
"TOWEL,MACHINERY WIPING",0
"TOWEL,MACHINERY WIPING,REINFORCED",0
"TOWEL,PAPER",0
"TOWELETTE,BENZALKONIUM CHLORIDE IMPREGNATED",0
"TOWELETTE,DISINFECTANT",0
"TOWELS,PAPER,REINFORCED",0
"TOWER,OBSERVATION  ",0
"TOWER,SURVEILLANCE",0
"TOWFISH,ELECTRONIC ",0
"TRACK ASSY,VEHICULA",0
TRACK SHOE ASSEMBLY,0
"TRACK SHOE,VEHICULAR",0
"TRACK,ROBOT CHASSIS",0
"TRACK,ROBOT LIFT   ",0
"TRACKBALL,DATA ENTRY",0
"TRACKING SYSTEM,ELECTRO-OPTICAL",0
TRACTION APPARATUS ,0
"TRACTION APPARATUS,BONE FRACTURE",0
"TRACTOR, FULL TRACKED, LOW SPEED",0
"TRACTOR,FULL TRACKED,LOW SPEED",0
"TRACTOR,WHEELED,AGRICULTURAL",0
"TRACTOR,WHEELED,AIRCRAFT TOWING",3
"TRACTOR,WHEELED,HIGH SPEED",0
"TRACTOR,WHEELED,INDUSTRIAL",0
"TRACTOR,WHEELED,WAREHOUSE",0
"TRACTORS, WHEELED",0
TRAFFIC AND TRANSIT SIGNAL SYSTEMS,0
TRAILER,0
TRAILER            ,0
TRAILER BOAT TRANSPORTER,0
TRAILER CONTROL VAL,0
TRAILER MOUNTED SUPPORT SYSTEM,0
"TRAILER, DEMIL Q",0
"TRAILER,ALL TERRAIN VEHICLE(ATV) CBIRF",3
"TRAILER,BASIC UTILITY",0
"TRAILER,BOAT MOVING",0
"TRAILER,BOLSTER",0
"TRAILER,CAMPER     ",0
"TRAILER,CARGO",0
"TRAILER,FIFTH WHEEL",0
"TRAILER,FLAT BED",0
"TRAILER,GENERAL    ",0
"TRAILER,GENERATOR",0
"TRAILER,GROUND HANDLING",0
"TRAILER,HIGH MOBILITY,CARGO",0
"TRAILER,LIFT,GROUND HANDLING",0
"TRAILER,LOW BED",0
"TRAILER,MAINTENANCE",0
"TRAILER,MAINTENANCE-REPAIR PARTS,GUIDED MISSILE SYSTEM",3
"TRAILER,PERSONNEL",0
"TRAILER,PLATFORM,WAREHOUSE",0
"TRAILER,RAIL TYPE",0
"TRAILER,RECOVERY",0
"TRAILER,TANK",0
"TRAILER,TRANSPORTABLE SHELTER",0
"TRAILER,TRAVEL     ",0
"TRAILER,VAN",0
TRAINER,0
"TRAINER,MINE",0
"TRAINER,RIFLE-MARKSMANSHIP,LASER",2
"TRAINER,SMALL ARMS GUNNERY",2
"TRAINING AID,ANTIPERSONNEL MINE",0
"TRAINING AID,ANTITANK MINE",0
"TRAINING AID,BATON ",0
"TRAINING AID,FUZE",0
"TRAINING AID,MOUTH-NOSE PIECE,RESUSCITATION",0
"TRAINING AID,PUGIL STICK",0
"TRAINING AID,RIFLE SIGHTING",2
"TRAINING AID,SMALL ARMS WEAPON",2
TRAINING AIDS,0
"TRAINING BAG,CLUB  ",0
"TRAINING DEVICE,INTRAVENOUS",0
"TRAINING KIT,ATROPINE INJECTION",0
"TRAINING KIT,HEMORRHAGE CONTROL",0
"TRAINING KIT,MARTIAL ARTS",0
"TRAINING KIT,SELECTABLE LIGHTWEIGHT ATTACK MUNITION",0
"TRAINING KIT,SOLDERING",0
"TRAINING MANIKIN,NEEDLE DECOMPRESSION SITES",0
"TRAINING MODULE,MANNEQUIN,TRAUMA SIMULATOR",0
"TRAINING SET,CHEMIC",0
TRAINING SIMULATOR ,0
"TRAINING SUBSYSTEM,DISPLAY-DEBRIEFING",0
"TRAINING SUIT,FULL,DEFENSIVE TACTICS SIMULATION",0
"TRAINING SYSTEM,CHEMICAL AGENT MONITORING",0
"TRAINING UNIT,DEFIB",0
"TRANSDUCER,SONAR",0
TRANSFER TRANSMISSION ASSEMBLY,0
"TRANSFER UNIT,CRYPTOGRAPHIC KEY",0
"TRANSFORMER,POWER",0
"TRANSFORMER,SPECIAL",0
TRANSISTOR,0
TRANSIT,0
"TRANSIT,POCKET",0
TRANSLATION DEVICE ,0
TRANSMISSION ASSEMB,0
"TRANSMISSION ASSY,H",0
TRANSMISSION WITH C,0
"TRANSMISSION,HYDRAULIC,VEHICULAR",0
"TRANSMISSION,MECHANICAL,HELICOPTER",0
"TRANSMISSION,MECHANICAL,VEHICULAR",0
"TRANSMITTER ASSEMBLY,RADIO",0
"TRANSMITTER,INFRARED",0
"TRANSMITTER,LASER",0
"TRANSMITTER,LASER,A",0
"TRANSMITTER,LIQUID QUANTITY",0
"TRANSMITTER,RADIO",0
"TRANSMITTER,RADIO IDENTIFICATION",0
TRANSOM BATTEN 1 PC,0
"TRANSPORT,MAGNETIC TAPE",0
TRANSPORTCASE      ,0
"TRAP,CAGE,ANIMAL",0
"TRAP,DRAIN,PLUMBING FIXTURE",0
"TRAP,GLUE STICK,ROD",0
"TRAP,GLUE,RODENT   ",0
"TRAP,INSECT",0
TRASH CAN,0
TRAUMA SYMPTOM INVENTORY KIT,0
"TRAVEL TUBE,JACK   ",0
TRAY ASSEMBLY      ,0
"TRAY ASSEMBLY,AMMO ",0
"TRAY,DESK",0
"TRAY,INSTRUMENT",0
"TRAY,MESS,COMPARTMENTED",0
"TRAY,SERVICE",0
"TRAY,STORAGE CASE  ",0
"TRAY,STOWAGE,VEHICULAR",0
"TRAY,TOTE,MECHANICS",0
"TRAY,WEAPON,VEHICUL",2
"TREAD,NONMETALLIC,NONSKID",0
TREADMILL,0
TRENCHER AR        ,0
TRIAGE MANAGEMENT COMMAND,0
"TRICON,FREIGHT,GENERAL PURPOSE",0
"TRICON,FREIGHT,SPECIFIC PURPOSE",0
TRIGGER,0
TRIGGER ASSEMBLY,0
"TRIGGER ASSY,WINCH ",0
TRIGGER SUBASSEMBLY,0
TRIM TAB BENDING TO,0
TRIMMER,0
"TRIP0D,SCOPE SNIPER",2
TRIPOD             ,0
TRIPOD LIGHT ASSEMBLY,0
TRIPOD M15         ,0
"TRIPOD, CAMERA",0
"TRIPOD,ANTENNA",0
"TRIPOD,LASER-INFRARED OBSERVATIONSET",0
"TRIPOD,PHOTOGRAPHIC",0
"TRIPOD,SPEAKER     ",0
"TRIPOD,SURVEYING",0
"TRIPOD,TELESCOPE   ",0
"TRIPOD,TEST EQUIPMENT",0
"TROLLEY,HOIST",0
"TROUSER,FLIGHT DECK",0
"TROUSERS, COLD WEATHER (BDU)",0
"TROUSERS,ANTI-FRAG ",0
"TROUSERS,CAMOUFLAGE BLACK ARMY 357",2
"TROUSERS,CAMOUFLAGE PATTERN",2
"TROUSERS,COLD WEATHER",0
"TROUSERS,COMBAT",2
"TROUSERS,EXTREME COLD WEATHER",0
"TROUSERS,FLAME RESISTANT",0
"TROUSERS,MENS",0
"TROUSERS,OPERATING,SURGICAL",0
"TROUSERS,PNEUMATIC,MEDICAL ANTI-SHOCK",0
"TROUSERS,SNOW CAMOUFLAGE",2
"TROUSERS,WET WEATHER",0
TRUCK AND TRACTOR ATTACHMENTS,0
TRUCK LUBRICATING AND SERVICING,0
TRUCK TAILGAGE,0
TRUCK TIRE CHANGER ,0
TRUCK TRACTOR,3
"TRUCK VAN,MOBILE TV",3
"TRUCK,AMBULANCE",3
"TRUCK,ARMORED",3
"TRUCK,CARGO",3
"TRUCK,CARGO DUMP",3
"TRUCK,CARRYALL",3
"TRUCK,DUMP",3
"TRUCK,FIRE FIGHTING",3
"TRUCK,FLATBED",3
"TRUCK,HAND",3
"TRUCK,HAND,TWO WHEELED",3
"TRUCK,HELICOPTER GROUND HANDLING",3
"TRUCK,LIFT,AERIAL STORES",3
"TRUCK,LIFT,FORK",3
"TRUCK,LIFT,HAND",3
"TRUCK,LIFT,PLATFORM",3
"TRUCK,LIFT,WHEEL",3
"TRUCK,LUBRICATING AND FUEL SERVICING",3
